datetime,elapsed_s,pressure_hpa
2000/01/01@21:19:30,46892,967.4422
2000/01/01@21:19:31,46893,967.4338
2000/01/01@21:19:32,46894,967.4288
2000/01/01@21:19:33,46895,967.475664
2000/01/01@21:19:34,46896,967.43732
2000/01/01@21:19:35,46897,967.4782
2000/01/01@21:19:36,46898,967.4384
2000/01/01@21:19:38,46899,967.4324
2000/01/01@21:19:39,46901,967.43992
2000/01/01@21:19:40,46902,967.4471
2000/01/01@21:19:41,46903,967.4052
2000/01/01@21:19:42,46904,967.41376
2000/01/01@21:19:43,46905,967.4411
2000/01/01@21:19:44,46906,967.43352
2000/01/01@21:19:45,46907,967.4239
2000/01/01@21:19:46,46908,967.4684
2000/01/01@21:19:47,46909,967.4189
2000/01/01@21:19:48,46910,967.444736
2000/01/01@21:19:49,46911,967.42504
2000/01/01@21:19:51,46913,967.4336
2000/01/01@21:19:52,46914,967.41624
2000/01/01@21:19:53,46915,967.4486
2000/01/01@21:19:54,46916,967.4571
2000/01/01@21:19:55,46917,967.4113
2000/01/01@21:19:56,46918,967.462032
2000/01/01@21:19:57,46919,967.4547
2000/01/01@21:19:58,46920,967.43852
2000/01/01@21:19:59,46921,967.46708
2000/01/01@21:20:00,46922,967.4755
2000/01/01@21:20:01,46923,967.4632
2000/01/01@21:20:02,46924,967.45704
2000/01/01@21:20:04,46926,967.44216
2000/01/01@21:20:05,46927,967.44728
2000/01/01@21:20:06,46928,967.43992
2000/01/01@21:20:07,46929,967.4817
2000/01/01@21:20:08,46930,967.4766
2000/01/01@21:20:09,46931,967.4065
2000/01/01@21:20:10,46932,967.42472
2000/01/01@21:20:11,46933,967.44352
2000/01/01@21:20:12,46934,967.4546
2000/01/01@21:20:13,46935,967.4793
2000/01/01@21:20:14,46936,967.4175
2000/01/01@21:20:15,46937,967.46708
2000/01/01@21:20:17,46939,967.45084
2000/01/01@21:20:18,46940,967.462032
2000/01/01@21:20:19,46941,967.45084
2000/01/01@21:20:20,46942,967.4755
2000/01/01@21:20:21,46943,967.4682
2000/01/01@21:20:22,46944,967.5101
2000/01/01@21:20:23,46945,967.4348
2000/01/01@21:20:24,46946,967.4497
2000/01/01@21:20:25,46947,967.4321
2000/01/01@21:20:26,46948,967.4855
2000/01/01@21:20:27,46949,967.4805
2000/01/01@21:20:28,46950,967.44728
2000/01/01@21:20:30,46952,967.45952
2000/01/01@21:20:31,46953,967.4558
2000/01/01@21:20:32,46954,967.48308
2000/01/01@21:20:33,46955,967.4941
2000/01/01@21:20:34,46956,967.456832
2000/01/01@21:20:35,46957,967.4695
2000/01/01@21:20:36,46958,967.49052
2000/01/01@21:20:37,46959,967.44352
2000/01/01@21:20:38,46960,967.4471
2000/01/01@21:20:39,46961,967.4682
2000/01/01@21:20:40,46962,967.5028
2000/01/01@21:20:42,46964,967.47544
2000/01/01@21:20:43,46965,967.4804
2000/01/01@21:20:44,46966,967.474368
2000/01/01@21:20:45,46967,967.46576
2000/01/01@21:20:46,46968,967.45704
2000/01/01@21:20:47,46969,967.46068
2000/01/01@21:20:48,46970,967.45336
2000/01/01@21:20:49,46971,967.47544
2000/01/01@21:20:50,46972,967.469264
2000/01/01@21:20:51,46973,967.50504
2000/01/01@21:20:52,46974,967.4718
2000/01/01@21:20:53,46975,967.44216
2000/01/01@21:20:55,46977,967.49144
2000/01/01@21:20:56,46978,967.45448
2000/01/01@21:20:57,46979,967.469264
2000/01/01@21:20:58,46980,967.4695
2000/01/01@21:20:59,46981,967.4755
2000/01/01@21:21:00,46982,967.477936
2000/01/01@21:21:01,46983,967.4458
2000/01/01@21:21:02,46984,967.4656
2000/01/01@21:21:03,46985,967.451968
2000/01/01@21:21:04,46986,967.4495
2000/01/01@21:21:05,46987,967.51868
2000/01/01@21:21:06,46988,967.4841
2000/01/01@21:21:08,46990,967.464368
2000/01/01@21:21:09,46991,967.43352
2000/01/01@21:21:10,46992,967.495232
2000/01/01@21:21:11,46993,967.464368
2000/01/01@21:21:12,46994,967.4509
2000/01/01@21:21:13,46995,967.48264
2000/01/01@21:21:14,46996,967.4691
2000/01/01@21:21:15,46997,967.4556
2000/01/01@21:21:16,46998,967.46296
2000/01/01@21:21:17,46999,967.47064
2000/01/01@21:21:18,47000,967.479232
2000/01/01@21:21:20,47002,967.47176
2000/01/01@21:21:21,47003,967.4877
2000/01/01@21:21:22,47004,967.47544
2000/01/01@21:21:23,47005,967.4852
2000/01/01@21:21:24,47006,967.477936
2000/01/01@21:21:25,47007,967.48264
2000/01/01@21:21:26,47008,967.5039
2000/01/01@21:21:27,47009,967.5212
2000/01/01@21:21:28,47010,967.48308
2000/01/01@21:21:29,47011,967.50504
2000/01/01@21:21:30,47012,967.4705
2000/01/01@21:21:31,47013,967.4866
2000/01/01@21:21:33,47015,967.5176
2000/01/01@21:21:34,47016,967.4866
2000/01/01@21:21:35,47017,967.51868
2000/01/01@21:21:36,47018,967.46184
2000/01/01@21:21:37,47019,967.50384
2000/01/01@21:21:38,47020,967.4632
2000/01/01@21:21:39,47021,967.493936
2000/01/01@21:21:40,47022,967.49748
2000/01/01@21:21:41,47023,967.5159
2000/01/01@21:21:42,47024,967.48752
2000/01/01@21:21:43,47025,967.46668
2000/01/01@21:21:44,47026,967.488832
2000/01/01@21:21:46,47028,967.456832
2000/01/01@21:21:47,47029,967.46044
2000/01/01@21:21:48,47030,967.4752
2000/01/01@21:21:49,47031,967.4702
2000/01/01@21:21:50,47032,967.49632
2000/01/01@21:21:51,47033,967.5136
2000/01/01@21:21:52,47034,967.4903
2000/01/01@21:21:53,47035,967.46408
2000/01/01@21:21:54,47036,967.526
2000/01/01@21:21:55,47037,967.4469
2000/01/01@21:21:56,47038,967.5148
2000/01/01@21:21:58,47040,967.4507
2000/01/01@21:21:59,47041,967.467968
2000/01/01@21:22:00,47042,967.4975
2000/01/01@21:22:01,47043,967.4567
2000/01/01@21:22:02,47044,967.4839
2000/01/01@21:22:03,47045,967.4877
2000/01/01@21:22:04,47046,967.5137
2000/01/01@21:22:05,47047,967.49776
2000/01/01@21:22:06,47048,967.47908
2000/01/01@21:22:07,47049,967.4568
2000/01/01@21:22:08,47050,967.50104
2000/01/01@21:22:09,47051,967.520736
2000/01/01@21:22:11,47053,967.4752
2000/01/01@21:22:12,47054,967.4657
2000/01/01@21:22:13,47055,967.47176
2000/01/01@21:22:14,47056,967.48264
2000/01/01@21:22:15,47057,967.516
2000/01/01@21:22:16,47058,967.46904
2000/01/01@21:22:17,47059,967.488832
2000/01/01@21:22:18,47060,967.4938
2000/01/01@21:22:19,47061,967.5148
2000/01/01@21:22:20,47062,967.472832
2000/01/01@21:22:21,47063,967.5174
2000/01/01@21:22:22,47064,967.49008
2000/01/01@21:22:24,47066,967.5135
2000/01/01@21:22:25,47067,967.4789
2000/01/01@21:22:26,47068,967.4889
2000/01/01@21:22:27,47069,967.49508
2000/01/01@21:22:28,47070,967.4938
2000/01/01@21:22:29,47071,967.51248
2000/01/01@21:22:30,47072,967.4938
2000/01/01@21:22:31,47073,967.51736
2000/01/01@21:22:32,47074,967.50744
2000/01/01@21:22:33,47075,967.49748
2000/01/01@21:22:34,47076,967.5146
2000/01/01@21:22:35,47077,967.4839
2000/01/01@21:22:37,47079,967.4863
2000/01/01@21:22:38,47080,967.52576
2000/01/01@21:22:39,47081,967.4627
2000/01/01@21:22:40,47082,967.5159
2000/01/01@21:22:41,47083,967.5109
2000/01/01@21:22:42,47084,967.506064
2000/01/01@21:22:43,47085,967.4813
2000/01/01@21:22:44,47086,967.492432
2000/01/01@21:22:45,47087,967.50224
2000/01/01@21:22:46,47088,967.475136
2000/01/01@21:22:47,47089,967.4998
2000/01/01@21:22:49,47090,967.49496
2000/01/01@21:22:50,47092,967.5171
2000/01/01@21:22:51,47093,967.48
2000/01/01@21:22:52,47094,967.4615
2000/01/01@21:22:53,47095,967.5012
2000/01/01@21:22:54,47096,967.48984
2000/01/01@21:22:55,47097,967.50728
2000/01/01@21:22:56,47098,967.49008
2000/01/01@21:22:57,47099,967.52328
2000/01/01@21:22:58,47100,967.520736
2000/01/01@21:22:59,47101,967.4727
2000/01/01@21:23:00,47102,967.5173
2000/01/01@21:23:02,47104,967.538
2000/01/01@21:23:03,47105,967.495
2000/01/01@21:23:04,47106,967.5037
2000/01/01@21:23:05,47107,967.47624
2000/01/01@21:23:06,47108,967.48016
2000/01/01@21:23:07,47109,967.51448
2000/01/01@21:23:08,47110,967.5184
2000/01/01@21:23:09,47111,967.46624
2000/01/01@21:23:10,47112,967.52936
2000/01/01@21:23:11,47113,967.4963
2000/01/01@21:23:12,47114,967.52824
2000/01/01@21:23:13,47115,967.532
2000/01/01@21:23:15,47117,967.5023
2000/01/01@21:23:16,47118,967.50352
2000/01/01@21:23:17,47119,967.50352
2000/01/01@21:23:18,47120,967.49368
2000/01/01@21:23:19,47121,967.522
2000/01/01@21:23:20,47122,967.504736
2000/01/01@21:23:21,47123,967.483664
2000/01/01@21:23:22,47124,967.5195
2000/01/01@21:23:23,47125,967.522
2000/01/01@21:23:24,47126,967.49112
2000/01/01@21:23:25,47127,967.5282
2000/01/01@21:23:27,47129,967.492432
2000/01/01@21:23:28,47130,967.4911
2000/01/01@21:23:29,47131,967.4984
2000/01/01@21:23:30,47132,967.53184
2000/01/01@21:23:31,47133,967.5147
2000/01/01@21:23:32,47134,967.5095
2000/01/01@21:23:33,47135,967.52708
2000/01/01@21:23:34,47136,967.5257
2000/01/01@21:23:35,47137,967.5206
2000/01/01@21:23:36,47138,967.4787
2000/01/01@21:23:37,47139,967.5045
2000/01/01@21:23:38,47140,967.4986
2000/01/01@21:23:40,47142,967.4872
2000/01/01@21:23:41,47143,967.4885
2000/01/01@21:23:42,47144,967.4946
2000/01/01@21:23:43,47145,967.5107
2000/01/01@21:23:44,47146,967.4835
2000/01/01@21:23:45,47147,967.53048
2000/01/01@21:23:46,47148,967.51808
2000/01/01@21:23:47,47149,967.529232
2000/01/01@21:23:48,47150,967.4736
2000/01/01@21:23:49,47151,967.5504
2000/01/01@21:23:50,47152,967.52936
2000/01/01@21:23:51,47153,967.4872
2000/01/01@21:23:53,47155,967.49584
2000/01/01@21:23:54,47156,967.5404
2000/01/01@21:23:55,47157,967.51084
2000/01/01@21:23:56,47158,967.5009
2000/01/01@21:23:57,47159,967.51336
2000/01/01@21:23:58,47160,967.5106
2000/01/01@21:23:59,47161,967.5453
2000/01/01@21:24:00,47162,967.50584
2000/01/01@21:24:01,47163,967.5094
2000/01/01@21:24:02,47164,967.5045
2000/01/01@21:24:03,47165,967.5218
2000/01/01@21:24:04,47166,967.5217
2000/01/01@21:24:06,47168,967.52548
2000/01/01@21:24:07,47169,967.5256
2000/01/01@21:24:08,47170,967.5131
2000/01/01@21:24:09,47171,967.5354
2000/01/01@21:24:10,47172,967.5341
2000/01/01@21:24:11,47173,967.5366
2000/01/01@21:24:12,47174,967.51692
2000/01/01@21:24:13,47175,967.5502
2000/01/01@21:24:14,47176,967.51668
2000/01/01@21:24:15,47177,967.5094
2000/01/01@21:24:16,47178,967.5132
2000/01/01@21:24:17,47179,967.5058
2000/01/01@21:24:19,47181,967.544
2000/01/01@21:24:20,47182,967.52056
2000/01/01@21:24:21,47183,967.5316
2000/01/01@21:24:22,47184,967.4935
2000/01/01@21:24:23,47185,967.5527
2000/01/01@21:24:24,47186,967.51336
2000/01/01@21:24:25,47187,967.520464
2000/01/01@21:24:26,47188,967.5288
2000/01/01@21:24:27,47189,967.5129
2000/01/01@21:24:28,47190,967.5266
2000/01/01@21:24:29,47191,967.5438
2000/01/01@21:24:31,47192,967.50948
2000/01/01@21:24:32,47194,967.531568
2000/01/01@21:24:33,47195,967.519
2000/01/01@21:24:34,47196,967.52784
2000/01/01@21:24:35,47197,967.5167
2000/01/01@21:24:36,47198,967.532864
2000/01/01@21:24:37,47199,967.490832
2000/01/01@21:24:38,47200,967.5217
2000/01/01@21:24:39,47201,967.5119
2000/01/01@21:24:40,47202,967.53656
2000/01/01@21:24:41,47203,967.52904
2000/01/01@21:24:42,47204,967.4896
2000/01/01@21:24:44,47206,967.53408
2000/01/01@21:24:45,47207,967.502
2000/01/01@21:24:46,47208,967.52904
2000/01/01@21:24:47,47209,967.497
2000/01/01@21:24:48,47210,967.4995
2000/01/01@21:24:49,47211,967.520464
2000/01/01@21:24:50,47212,967.55732
2000/01/01@21:24:51,47213,967.4933
2000/01/01@21:24:52,47214,967.50904
2000/01/01@21:24:53,47215,967.4846
2000/01/01@21:24:54,47216,967.5362
2000/01/01@21:24:55,47217,967.5053
2000/01/01@21:24:57,47219,967.5364
2000/01/01@21:24:58,47220,967.5276
2000/01/01@21:24:59,47221,967.535168
2000/01/01@21:25:00,47222,967.5167
2000/01/01@21:25:01,47223,967.5611
2000/01/01@21:25:02,47224,967.517632
2000/01/01@21:25:03,47225,967.54876
2000/01/01@21:25:04,47226,967.54376
2000/01/01@21:25:05,47227,967.5413
2000/01/01@21:25:06,47228,967.52892
2000/01/01@21:25:07,47229,967.54868
2000/01/01@21:25:08,47230,967.545
2000/01/01@21:25:10,47232,967.505536
2000/01/01@21:25:11,47233,967.5142
2000/01/01@21:25:12,47234,967.5204
2000/01/01@21:25:13,47235,967.5254
2000/01/01@21:25:14,47236,967.4808
2000/01/01@21:25:15,47237,967.5745
2000/01/01@21:25:16,47238,967.52152
2000/01/01@21:25:17,47239,967.51908
2000/01/01@21:25:18,47240,967.47944
2000/01/01@21:25:19,47241,967.5398
2000/01/01@21:25:20,47242,967.5449
2000/01/01@21:25:21,47243,967.5806
2000/01/01@21:25:23,47245,967.52624
2000/01/01@21:25:24,47246,967.50776
2000/01/01@21:25:25,47247,967.5101
2000/01/01@21:25:26,47248,967.5201
2000/01/01@21:25:27,47249,967.5398
2000/01/01@21:25:28,47250,967.50396
2000/01/01@21:25:29,47251,967.5126
2000/01/01@21:25:30,47252,967.52764
2000/01/01@21:25:31,47253,967.5214
2000/01/01@21:25:32,47254,967.47816
2000/01/01@21:25:33,47255,967.5586
2000/01/01@21:25:35,47257,967.5385
2000/01/01@21:25:36,47258,967.4893
2000/01/01@21:25:37,47259,967.4783
2000/01/01@21:25:38,47260,967.53
2000/01/01@21:25:39,47261,967.52624
2000/01/01@21:25:40,47262,967.525
2000/01/01@21:25:41,47263,967.5262
2000/01/01@21:25:42,47264,967.51268
2000/01/01@21:25:43,47265,967.4805
2000/01/01@21:25:44,47266,967.546
2000/01/01@21:25:45,47267,967.5025
2000/01/01@21:25:46,47268,967.5201
2000/01/01@21:25:48,47270,967.457
2000/01/01@21:25:49,47271,967.5323
2000/01/01@21:25:50,47272,967.4878
2000/01/01@21:25:51,47273,967.5262
2000/01/01@21:25:52,47274,967.50888
2000/01/01@21:25:53,47275,967.51132
2000/01/01@21:25:54,47276,967.5002
2000/01/01@21:25:55,47277,967.5176
2000/01/01@21:25:56,47278,967.5039
2000/01/01@21:25:57,47279,967.525
2000/01/01@21:25:58,47280,967.5249
2000/01/01@21:25:59,47281,967.5089
2000/01/01@21:26:01,47283,967.5212
2000/01/01@21:26:02,47284,967.5051
2000/01/01@21:26:03,47285,967.47176
2000/01/01@21:26:04,47286,967.50504
2000/01/01@21:26:05,47287,967.5075
2000/01/01@21:26:06,47288,967.467968
2000/01/01@21:26:07,47289,967.51132
2000/01/01@21:26:08,47290,967.52856
2000/01/01@21:26:09,47291,967.4718
2000/01/01@21:26:10,47292,967.5372
2000/01/01@21:26:11,47293,967.521
2000/01/01@21:26:12,47294,967.489
2000/01/01@21:26:14,47296,967.525
2000/01/01@21:26:15,47297,967.5087
2000/01/01@21:26:16,47298,967.4928
2000/01/01@21:26:17,47299,967.4765
2000/01/01@21:26:18,47300,967.5075
2000/01/01@21:26:19,47301,967.49632
2000/01/01@21:26:20,47302,967.4532
2000/01/01@21:26:21,47303,967.46044
2000/01/01@21:26:22,47304,967.511136
2000/01/01@21:26:23,47305,967.5025
2000/01/01@21:26:24,47306,967.4295
2000/01/01@21:26:25,47307,967.4765
2000/01/01@21:26:27,47309,967.48776
2000/01/01@21:26:28,47310,967.4839
2000/01/01@21:26:29,47311,967.4816
2000/01/01@21:26:30,47312,967.4532
2000/01/01@21:26:31,47313,967.4457
2000/01/01@21:26:32,47314,967.4777
2000/01/01@21:26:33,47315,967.5098
2000/01/01@21:26:34,47316,967.4654
2000/01/01@21:26:35,47317,967.488832
2000/01/01@21:26:36,47318,967.4777
2000/01/01@21:26:37,47319,967.4963
2000/01/01@21:26:39,47321,967.48016
2000/01/01@21:26:40,47322,967.49256
2000/01/01@21:26:41,47323,967.4975
2000/01/01@21:26:42,47324,967.4988
2000/01/01@21:26:43,47325,967.49616
2000/01/01@21:26:44,47326,967.50856
2000/01/01@21:26:45,47327,967.4615
2000/01/01@21:26:46,47328,967.49008
2000/01/01@21:26:47,47329,967.448
2000/01/01@21:26:48,47330,967.50492
2000/01/01@21:26:49,47331,967.45152
2000/01/01@21:26:50,47332,967.5023
2000/01/01@21:26:52,47334,967.4814
2000/01/01@21:26:53,47335,967.43804
2000/01/01@21:26:54,47336,967.4777
2000/01/01@21:26:55,47337,967.4849
2000/01/01@21:26:56,47338,967.46892
2000/01/01@21:26:57,47339,967.4739
2000/01/01@21:26:58,47340,967.449136
2000/01/01@21:26:59,47341,967.475136
2000/01/01@21:27:00,47342,967.4776
2000/01/01@21:27:01,47343,967.4701
2000/01/01@21:27:02,47344,967.475136
2000/01/01@21:27:03,47345,967.4986
2000/01/01@21:27:05,47347,967.47984
2000/01/01@21:27:06,47348,967.5158
2000/01/01@21:27:07,47349,967.45376
2000/01/01@21:27:08,47350,967.4984
2000/01/01@21:27:09,47351,967.4959
2000/01/01@21:27:10,47352,967.4812
2000/01/01@21:27:11,47353,967.4625
2000/01/01@21:27:12,47354,967.50104
2000/01/01@21:27:13,47355,967.47624
2000/01/01@21:27:14,47356,967.4603
2000/01/01@21:27:15,47357,967.4442
2000/01/01@21:27:16,47358,967.47624
2000/01/01@21:27:18,47360,967.45016
2000/01/01@21:27:19,47361,967.4601
2000/01/01@21:27:20,47362,967.44168
2000/01/01@21:27:21,47363,967.48092
2000/01/01@21:27:22,47364,967.45152
2000/01/01@21:27:23,47365,967.43912
2000/01/01@21:27:24,47366,967.454
2000/01/01@21:27:25,47367,967.4588
2000/01/01@21:27:26,47368,967.4626
2000/01/01@21:27:27,47369,967.4603
2000/01/01@21:27:28,47370,967.4476
2000/01/01@21:27:30,47372,967.4663
2000/01/01@21:27:31,47373,967.43668
2000/01/01@21:27:32,47374,967.455
2000/01/01@21:27:33,47375,967.4389
2000/01/01@21:27:34,47376,967.49096
2000/01/01@21:27:35,47377,967.48472
2000/01/01@21:27:36,47378,967.51292
2000/01/01@21:27:37,47379,967.4489
2000/01/01@21:27:38,47380,967.45016
2000/01/01@21:27:39,47381,967.4688
2000/01/01@21:27:40,47382,967.47376
2000/01/01@21:27:41,47383,967.4699
2000/01/01@21:27:43,47385,967.4589
2000/01/01@21:27:44,47386,967.4625
2000/01/01@21:27:45,47387,967.4735
2000/01/01@21:27:46,47388,967.4761
2000/01/01@21:27:47,47389,967.431632
2000/01/01@21:27:48,47390,967.46232
2000/01/01@21:27:49,47391,967.46
2000/01/01@21:27:50,47392,967.423
2000/01/01@21:27:51,47393,967.4536
2000/01/01@21:27:52,47394,967.4264
2000/01/01@21:27:53,47395,967.45984
2000/01/01@21:27:54,47396,967.4758
2000/01/01@21:27:56,47398,967.4611
2000/01/01@21:27:57,47399,967.45
2000/01/01@21:27:58,47400,967.461
2000/01/01@21:27:59,47401,967.44868
2000/01/01@21:28:00,47402,967.43992
2000/01/01@21:28:01,47403,967.4574
2000/01/01@21:28:02,47404,967.4685
2000/01/01@21:28:03,47405,967.4277
2000/01/01@21:28:04,47406,967.4748
2000/01/01@21:28:05,47407,967.4674
2000/01/01@21:28:06,47408,967.464864
2000/01/01@21:28:07,47409,967.471
2000/01/01@21:28:09,47411,967.4573
2000/01/01@21:28:10,47412,967.4265
2000/01/01@21:28:11,47413,967.4314
2000/01/01@21:28:12,47414,967.46576
2000/01/01@21:28:13,47415,967.45123
2000/01/01@21:28:14,47416,967.43776
2000/01/01@21:28:15,47417,967.4757
2000/01/01@21:28:16,47418,967.498
2000/01/01@21:28:17,47419,967.45824
2000/01/01@21:28:18,47420,967.4981
2000/01/01@21:28:19,47421,967.43616
2000/01/01@21:28:20,47422,967.484432
2000/01/01@21:28:22,47424,967.44868
2000/01/01@21:28:23,47425,967.4818
2000/01/01@21:28:24,47426,967.4992
2000/01/01@21:28:25,47427,967.46592
2000/01/01@21:28:26,47428,967.4572
2000/01/01@21:28:27,47429,967.432464
2000/01/01@21:28:28,47430,967.4275
2000/01/01@21:28:29,47431,967.4635
2000/01/01@21:28:30,47432,967.4213
2000/01/01@21:28:31,47433,967.470768
2000/01/01@21:28:32,47434,967.4632
2000/01/01@21:28:34,47436,967.46936
2000/01/01@21:28:35,47437,967.4682
2000/01/01@21:28:36,47438,967.45336
2000/01/01@21:28:37,47439,967.4779
2000/01/01@21:28:38,47440,967.5027
2000/01/01@21:28:39,47441,967.4471
2000/01/01@21:28:40,47442,967.4817
2000/01/01@21:28:41,47443,967.5064
2000/01/01@21:28:42,47444,967.462
2000/01/01@21:28:43,47445,967.46936
2000/01/01@21:28:44,47446,967.4794
2000/01/01@21:28:45,47447,967.45824
2000/01/01@21:28:47,47449,967.45336
2000/01/01@21:28:48,47450,967.46936
2000/01/01@21:28:49,47451,967.4545
2000/01/01@21:28:50,47452,967.43716
2000/01/01@21:28:51,47453,967.47064
2000/01/01@21:28:52,47454,967.4881
2000/01/01@21:28:53,47455,967.4225
2000/01/01@21:28:54,47456,967.48416
2000/01/01@21:28:55,47457,967.4977
2000/01/01@21:28:56,47458,967.4841
2000/01/01@21:28:57,47459,967.4571
2000/01/01@21:28:58,47460,967.45432
2000/01/01@21:29:00,47462,967.47672
2000/01/01@21:29:01,47463,967.4358
2000/01/01@21:29:02,47464,967.469264
2000/01/01@21:29:03,47465,967.485168
2000/01/01@21:29:04,47466,967.471536
2000/01/01@21:29:05,47467,967.421
2000/01/01@21:29:06,47468,967.42848
2000/01/01@21:29:07,47469,967.4518
2000/01/01@21:29:08,47470,967.42092
2000/01/01@21:29:09,47471,967.4481
2000/01/01@21:29:10,47472,967.4024
2000/01/01@21:29:12,47474,967.45808
2000/01/01@21:29:13,47475,967.45808
2000/01/01@21:29:14,47476,967.4531
2000/01/01@21:29:15,47477,967.4457
2000/01/01@21:29:16,47478,967.4741
2000/01/01@21:29:17,47479,967.4801
2000/01/01@21:29:18,47480,967.42832
2000/01/01@21:29:19,47481,967.4752
2000/01/01@21:29:20,47482,967.4875
2000/01/01@21:29:21,47483,967.47268
2000/01/01@21:29:22,47484,967.4517
2000/01/01@21:29:23,47485,967.4357
2000/01/01@21:29:25,47487,967.4109
2000/01/01@21:29:26,47488,967.449136
2000/01/01@21:29:27,47489,967.44308
2000/01/01@21:29:28,47490,967.43336
2000/01/01@21:29:29,47491,967.4357
2000/01/01@21:29:30,47492,967.4331
2000/01/01@21:29:31,47493,967.404864
2000/01/01@21:29:32,47494,967.4331
2000/01/01@21:29:33,47495,967.4468
2000/01/01@21:29:34,47496,967.4319
2000/01/01@21:29:35,47497,967.43824
2000/01/01@21:29:36,47498,967.39984
2000/01/01@21:29:38,47500,967.4504
2000/01/01@21:29:39,47501,967.45416
2000/01/01@21:29:40,47502,967.44416
2000/01/01@21:29:41,47503,967.4342
2000/01/01@21:29:42,47504,967.4578
2000/01/01@21:29:43,47505,967.4578
2000/01/01@21:29:44,47506,967.4378
2000/01/01@21:29:45,47507,967.43668
2000/01/01@21:29:46,47508,967.48868
2000/01/01@21:29:47,47509,967.4493
2000/01/01@21:29:48,47510,967.4393
2000/01/01@21:29:49,47511,967.4589
2000/01/01@21:29:51,47513,967.440368
2000/01/01@21:29:52,47514,967.4143
2000/01/01@21:29:53,47515,967.45776
2000/01/01@21:29:54,47516,967.4417
2000/01/01@21:29:55,47517,967.428032
2000/01/01@21:29:56,47518,967.4649
2000/01/01@21:29:57,47519,967.46376
2000/01/01@21:29:58,47520,967.4304
2000/01/01@21:29:59,47521,967.4402
2000/01/01@21:30:00,47522,967.4291
2000/01/01@21:30:01,47523,967.43668
2000/01/01@21:30:03,47524,967.4391
2000/01/01@21:30:04,47526,967.4824
2000/01/01@21:30:05,47527,967.433968
2000/01/01@21:30:06,47528,967.44532
2000/01/01@21:30:07,47529,967.4773
2000/01/01@21:30:08,47530,967.433968
2000/01/01@21:30:09,47531,967.41064
2000/01/01@21:30:10,47532,967.4747
2000/01/01@21:30:11,47533,967.4549
2000/01/01@21:30:12,47534,967.4317
2000/01/01@21:30:13,47535,967.45736
2000/01/01@21:30:14,47536,967.4489
2000/01/01@21:30:16,47538,967.415136
2000/01/01@21:30:17,47539,967.44136
2000/01/01@21:30:18,47540,967.45016
2000/01/01@21:30:19,47541,967.45868
2000/01/01@21:30:20,47542,967.46732
2000/01/01@21:30:21,47543,967.45
2000/01/01@21:30:22,47544,967.43144
2000/01/01@21:30:23,47545,967.4029
2000/01/01@21:30:24,47546,967.4464
2000/01/01@21:30:25,47547,967.4461
2000/01/01@21:30:26,47548,967.424
2000/01/01@21:30:27,47549,967.41908
2000/01/01@21:30:29,47551,967.4636
2000/01/01@21:30:30,47552,967.44504
2000/01/01@21:30:31,47553,967.4328
2000/01/01@21:30:32,47554,967.447632
2000/01/01@21:30:33,47555,967.43748
2000/01/01@21:30:34,47556,967.4398
2000/01/01@21:30:35,47557,967.4264
2000/01/01@21:30:36,47558,967.4373
2000/01/01@21:30:37,47559,967.4139
2000/01/01@21:30:38,47560,967.4225
2000/01/01@21:30:39,47561,967.4226
2000/01/01@21:30:40,47562,967.44352
2000/01/01@21:30:42,47564,967.4252
2000/01/01@21:30:43,47565,967.4202
2000/01/01@21:30:44,47566,967.44
2000/01/01@21:30:45,47567,967.44492
2000/01/01@21:30:46,47568,967.43008
2000/01/01@21:30:47,47569,967.46092
2000/01/01@21:30:48,47570,967.475664
2000/01/01@21:30:49,47571,967.4559
2000/01/01@21:30:50,47572,967.4409
2000/01/01@21:30:51,47573,967.4338
2000/01/01@21:30:52,47574,967.4535
2000/01/01@21:30:53,47575,967.43748
2000/01/01@21:30:55,47577,967.4189
2000/01/01@21:30:56,47578,967.42883
2000/01/01@21:30:57,47579,967.4533
2000/01/01@21:30:58,47580,967.43976
2000/01/01@21:30:59,47581,967.42264
2000/01/01@21:31:00,47582,967.43
2000/01/01@21:31:01,47583,967.422336
2000/01/01@21:31:02,47584,967.465664
2000/01/01@21:31:03,47585,967.4508
2000/01/01@21:31:04,47586,967.4322
2000/01/01@21:31:05,47587,967.4322
2000/01/01@21:31:07,47589,967.4384
2000/01/01@21:31:08,47590,967.41348
2000/01/01@21:31:09,47591,967.4495
2000/01/01@21:31:10,47592,967.4272
2000/01/01@21:31:11,47593,967.49864
2000/01/01@21:31:12,47594,967.4174
2000/01/01@21:31:13,47595,967.437
2000/01/01@21:31:14,47596,967.437
2000/01/01@21:31:15,47597,967.4579
2000/01/01@21:31:16,47598,967.4357
2000/01/01@21:31:17,47599,967.43944
2000/01/01@21:31:18,47600,967.4443
2000/01/01@21:31:20,47602,967.4739
2000/01/01@21:31:21,47603,967.4332
2000/01/01@21:31:22,47604,967.4233
2000/01/01@21:31:23,47605,967.4369
2000/01/01@21:31:24,47606,967.4048
2000/01/01@21:31:25,47607,967.43824
2000/01/01@21:31:26,47608,967.430864
2000/01/01@21:31:27,47609,967.4233
2000/01/01@21:31:28,47610,967.43192
2000/01/01@21:31:29,47611,967.41848
2000/01/01@21:31:30,47612,967.39984
2000/01/01@21:31:31,47613,967.4246
2000/01/01@21:31:33,47615,967.3937
